id_transaksi,tanggal_pencairan,provinsi,jenis_pinjaman,status_peminjam,jumlah_pinjaman,total_pengembalian,durasi_hari,porsi_pengembalian_lender,sektor_usaha,pendidikan,jenis_jaminan,status_gagal_bayar
17588,2023-10-13,Jawa Timur,Modal_Usaha,Peminjam_Berulang,909000.0,,7.0,281000.0,Pertanian,S1,Sertifikat,0
17589,2025-07-03,Jawa Barat,Mikro_UKM,Peminjam_Baru,525000.0,,7.0,108000.0,Digital,S1,Sertifikat,0
17590,2023-08-15,Jawa Barat,Modal_Usaha,Peminjam_Berulang,815000.0,840000.0,7.0,178000.0,Digital,S1,SK_Pegawai,0
17591,2023-07-19,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,6761000.0,6765000.0,7.0,2029000.0,Perdagangan,SMA,Tanpa_Jaminan,0
17592,2023-08-12,Jawa Timur,Modal_Usaha,Peminjam_Berulang,327000.0,334000.0,7.0,100000.0,Perdagangan,S1,BPKB,0
17593,2023-07-16,Jawa Barat,Modal_Usaha,Peminjam_Berulang,4069000.0,5530000.0,7.0,1659000.0,Perdagangan,S1,Tanpa_Jaminan,1
17594,2023-10-08,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,476000.0,476000.0,7.0,20000.0,Pertanian,S1,SK_Pegawai,0
17595,2023-09-14,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1286000.0,1294000.0,7.0,343000.0,Manufaktur,SMA,Sertifikat,0
17596,2023-08-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1287000.0,1294000.0,7.0,8000.0,Kuliner,S1,BPKB,0
17597,2023-08-12,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1834000.0,1890000.0,7.0,174000.0,Kuliner,S1,SK_Pegawai,0
17598,2023-08-18,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,293000.0,293000.0,7.0,88000.0,Manufaktur,S2,Sertifikat,0
17599,2023-09-17,Jawa Timur,Modal_Usaha,Peminjam_Berulang,224000.0,224000.0,7.0,67000.0,Jasa,SMA,SK_Pegawai,0
17600,2025-07-22,Jawa Tengah,Mikro_UKM,Peminjam_Baru,596000.0,617000.0,7.0,123000.0,Kuliner,D3,BPKB,0
17601,2023-07-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,648000.0,648000.0,7.0,194000.0,Pertanian,S1,Sertifikat,0
17602,2023-07-22,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,604000.0,604000.0,7.0,181000.0,Digital,SMA,SK_Pegawai,0
17603,2024-05-31,Jawa Tengah,Multiguna,Peminjam_Berulang,1891000.0,2024000.0,30.0,404000.0,Manufaktur,S1,SK_Pegawai,0
17604,2023-09-16,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,566000.0,566000.0,,170000.0,Jasa,S1,BPKB,0
17605,2023-07-30,Jawa Barat,Modal_Usaha,Peminjam_Berulang,397000.0,412000.0,7.0,,Digital,S2,Sertifikat,0
17606,2023-10-24,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1822000.0,1833000.0,7.0,,Pertanian,S1,Sertifikat,0
17607,2023-10-20,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,500000.0,518000.0,7.0,155000.0,Jasa,SMA,Sertifikat,0
17608,2023-09-12,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,279000.0,279000.0,7.0,83000.0,Jasa,S1,Tanpa_Jaminan,0
17609,2025-07-16,DKI Jakarta,Mikro_UKM,Peminjam_Berulang,627000.0,649000.0,7.0,129000.0,Jasa,S1,SK_Pegawai,0
17610,2023-11-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,3798000.0,3914000.0,7.0,0.0,Perdagangan,D3,BPKB,0
17611,2023-09-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,909000.0,975000.0,-1.0,292000.0,Manufaktur,S1,BPKB,1
17612,2023-11-07,Jawa Barat,Modal_Usaha,Peminjam_Berulang,444000.0,450000.0,7.0,135000.0,Digital,S1,Sertifikat,0
17613,2023-10-27,Jawa Timur,Modal_Usaha,Peminjam_Berulang,748000.0,748000.0,7.0,224000.0,Pertanian,SMA,SK_Pegawai,0
17614,2023-10-06,Jawa Timur,Modal_Usaha,Peminjam_Berulang,269000.0,269000.0,7.0,80000.0,Jasa,D3,SK_Pegawai,0
17615,2023-09-13,Jawa Timur,Modal_Usaha,Peminjam_Berulang,383000.0,383000.0,7.0,,Kuliner,SMA,Sertifikat,0
17616,2023-12-02,Jawa Timur,,Peminjam_Berulang,13051000.0,13479000.0,29.0,1983000.0,Pertanian,SMA,BPKB,0
17617,2023-08-31,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,195000.0,195000.0,7.0,58000.0,Jasa,D3,BPKB,0
17618,2023-10-01,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2660000.0,,7.0,803000.0,Perdagangan,D3,SK_Pegawai,0
17619,2023-10-17,Jawa Timur,Multiguna,Peminjam_Berulang,47574000.0,53996000.0,92.0,1427000.0,Kuliner,S1,SK_Pegawai,0
17620,2023-09-27,Jawa Timur,Modal_Usaha,Peminjam_Berulang,3582000.0,3680000.0,7.0,10000.0,Jasa,D3,BPKB,0
17621,2023-10-25,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,720000.0,743000.0,7.0,222000.0,Jasa,S1,SK_Pegawai,0
17622,2023-09-26,Jawa Timur,Modal_Usaha,Peminjam_Berulang,817000.0,842000.0,7.0,0.0,Jasa,D3,BPKB,0
17623,2023-07-18,Jawa Timur,Modal_Usaha,Peminjam_Berulang,679000.0,679000.0,7.0,,Kuliner,SMA,Sertifikat,0
17624,2023-07-19,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1370000.0,,7.0,411000.0,Manufaktur,SMA,BPKB,0
17625,2023-09-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,74000.0,75000.0,7.0,0.0,Jasa,S1,Tanpa_Jaminan,0
17626,2023-08-15,Jawa Barat,Modal_Usaha,Peminjam_Berulang,558000.0,558000.0,,167000.0,Jasa,SMA,Sertifikat,0
17627,2023-10-28,Jawa Timur,Modal_Usaha,Peminjam_Berulang,7733000.0,,7.0,,Jasa,D3,BPKB,0
17628,2023-10-20,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,7394000.0,7394000.0,7.0,2218000.0,Digital,SMA,SK_Pegawai,0
17629,2023-09-30,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,583000.0,583000.0,,175000.0,Pertanian,D3,Tanpa_Jaminan,0
17630,2023-09-10,Jawa Timur,Modal_Usaha,Peminjam_Berulang,496000.0,503000.0,7.0,151000.0,Jasa,S1,SK_Pegawai,0
17631,2023-09-20,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1155000.0,,7.0,114000.0,Digital,D3,SK_Pegawai,0
17632,2023-09-24,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1164000.0,1164000.0,7.0,349000.0,Jasa,SMA,BPKB,0
17633,2025-04-22,Jawa Barat,,Peminjam_Berulang,1252000.0,1327000.0,30.0,394000.0,Manufaktur,SMA,Sertifikat,0
17634,2023-09-29,Jawa Tengah,Modal_Usaha,Peminjam_Baru,725000.0,734000.0,7.0,131000.0,Perdagangan,D3,Sertifikat,0
17635,2023-07-13,Jawa Timur,Modal_Usaha,Peminjam_Berulang,537000.0,537000.0,7.0,161000.0,Jasa,SMA,Tanpa_Jaminan,0
17636,2023-11-26,Jawa Barat,Modal_Usaha,Peminjam_Berulang,477000.0,488000.0,7.0,146000.0,Digital,D3,SK_Pegawai,0
17637,2025-10-12,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,454000.0,470000.0,7.0,93000.0,Jasa,D3,SK_Pegawai,0
17638,2023-09-17,Jawa Barat,Modal_Usaha,Peminjam_Berulang,89000.0,90000.0,7.0,27000.0,Manufaktur,S1,BPKB,0
17639,2024-08-24,Jawa Barat,Multiguna,Peminjam_Berulang,2835000.0,3033000.0,30.0,720000.0,Jasa,D3,Sertifikat,0
17640,2023-11-22,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,155000.0,159000.0,7.0,47000.0,Jasa,D3,SK_Pegawai,0
17641,2023-08-04,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1107000.0,1116000.0,,334000.0,Perdagangan,D3,BPKB,0
17642,2023-09-20,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1117000.0,1151000.0,7.0,2000.0,Jasa,S1,BPKB,0
17643,2023-10-04,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,671000.0,676000.0,7.0,202000.0,Manufaktur,SMA,Tanpa_Jaminan,0
17644,2023-08-01,Jawa Timur,Modal_Usaha,Peminjam_Berulang,184000.0,186000.0,7.0,55000.0,Pertanian,S1,BPKB,0
17645,2023-10-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,581000.0,581000.0,7.0,174000.0,Jasa,SMA,Sertifikat,0
17646,2023-10-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1094000.0,1114000.0,7.0,334000.0,Manufaktur,SMA,Sertifikat,0
17647,2023-11-21,Jawa Barat,Modal_Usaha,Peminjam_Berulang,512000.0,512000.0,7.0,153000.0,Jasa,S1,Sertifikat,0
17648,2023-11-04,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,822000.0,822000.0,7.0,21000.0,Digital,S1,Sertifikat,0
17649,2023-11-09,Jawa Timur,Modal_Usaha,Peminjam_Berulang,98000.0,98000.0,7.0,0.0,Perdagangan,S2,Tanpa_Jaminan,0
17650,2023-08-20,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,80000.0,81000.0,7.0,0.0,Perdagangan,D3,SK_Pegawai,0
17651,2023-08-08,Jawa Timur,Modal_Usaha,Peminjam_Berulang,2827000.0,2827000.0,7.0,848000.0,Pertanian,D3,Sertifikat,0
17652,2023-07-02,Jawa Tengah,,Peminjam_Berulang,73742000.0,74848000.0,29.0,7988000.0,Perdagangan,SMA,Tanpa_Jaminan,0
17653,2023-10-29,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,478000.0,485000.0,7.0,0.0,Digital,D3,SK_Pegawai,0
17654,2023-10-01,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1030000.0,1030000.0,7.0,309000.0,Perdagangan,SMA,Tanpa_Jaminan,0
17655,2023-10-04,Jawa Timur,Modal_Usaha,Peminjam_Berulang,4772000.0,4830000.0,7.0,1449000.0,Jasa,D3,Sertifikat,0
17656,2023-11-04,Jawa Barat,Modal_Usaha,Peminjam_Berulang,436000.0,436000.0,7.0,35000.0,Perdagangan,D3,SK_Pegawai,0
17657,2023-11-07,Jawa Timur,Modal_Usaha,Peminjam_Berulang,165000.0,,7.0,51000.0,Pertanian,D3,Sertifikat,0
17658,2023-07-18,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,952000.0,952000.0,7.0,285000.0,Digital,D3,Tanpa_Jaminan,0
17659,2023-09-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2420000.0,2420000.0,7.0,0.0,Pertanian,D3,Tanpa_Jaminan,0
17660,2024-11-11,DKI Jakarta,,Peminjam_Berulang,7496000.0,8622000.0,60.0,2119000.0,Kuliner,SMA,SK_Pegawai,1
17661,2023-08-25,Jawa Barat,Modal_Usaha,Peminjam_Berulang,119000.0,119000.0,7.0,35000.0,Manufaktur,SMA,SK_Pegawai,0
17662,2023-09-06,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,598000.0,607000.0,7.0,0.0,Pertanian,SMA,Sertifikat,0
17663,2023-09-19,Jawa Barat,Modal_Usaha,Peminjam_Berulang,560000.0,580000.0,7.0,174000.0,Kuliner,SMA,Tanpa_Jaminan,0
17664,2023-08-20,Jawa Barat,Modal_Usaha,Peminjam_Berulang,327000.0,,7.0,0.0,Jasa,S1,Tanpa_Jaminan,0
17665,2023-09-27,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,196000.0,201000.0,7.0,60000.0,Pertanian,D3,SK_Pegawai,0
17666,2023-09-07,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1719000.0,1729000.0,7.0,0.0,Jasa,SMA,BPKB,0
17667,2023-08-30,Jawa Barat,Modal_Usaha,Peminjam_Berulang,290000.0,290000.0,7.0,87000.0,Jasa,S1,Tanpa_Jaminan,0
17668,2023-11-01,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2639000.0,2639000.0,7.0,159000.0,Kuliner,SMA,Tanpa_Jaminan,0
17669,2023-09-05,Jawa Timur,Modal_Usaha,Peminjam_Berulang,595000.0,613000.0,7.0,0.0,Perdagangan,S1,Tanpa_Jaminan,0
17670,2023-10-08,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1534000.0,1543000.0,7.0,0.0,Manufaktur,S1,SK_Pegawai,0
17671,2023-09-04,Jawa Timur,Modal_Usaha,Peminjam_Berulang,292000.0,295000.0,7.0,88000.0,Manufaktur,SMA,Tanpa_Jaminan,0
17672,2023-08-23,Jawa Barat,Modal_Usaha,Peminjam_Berulang,62000.0,65000.0,7.0,19000.0,Kuliner,SMA,SK_Pegawai,0
17673,2023-11-10,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,424000.0,424000.0,7.0,120000.0,Jasa,SMA,Sertifikat,0
17674,2023-08-23,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1827000.0,,-1.0,0.0,Digital,D3,Tanpa_Jaminan,0
17675,2023-07-23,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,332000.0,,7.0,99000.0,Perdagangan,SMA,BPKB,0
17676,2023-05-14,Jawa Barat,Investasi,Peminjam_Berulang,4621000.0,5033000.0,14.0,1287000.0,Perdagangan,S1,SK_Pegawai,1
17677,2023-10-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,767000.0,767000.0,7.0,230000.0,Manufaktur,S1,Tanpa_Jaminan,0
17678,2023-08-09,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,610000.0,628000.0,7.0,,Pertanian,D3,SK_Pegawai,0
17679,2023-07-16,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,85000.0,88000.0,7.0,26000.0,Kuliner,SMA,SK_Pegawai,0
17680,2023-08-02,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,3112000.0,3207000.0,7.0,962000.0,Digital,SMA,Sertifikat,0
17681,2023-11-17,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1404000.0,1407000.0,7.0,0.0,Jasa,S1,Sertifikat,0
17682,2023-08-02,Jawa Barat,Modal_Usaha,Peminjam_Berulang,501000.0,519000.0,7.0,155000.0,Digital,SMA,Tanpa_Jaminan,0
17683,2023-08-18,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,216000.0,224000.0,7.0,67000.0,Kuliner,S1,BPKB,0
17684,2023-02-07,Jawa Timur,Multiguna,Peminjam_Berulang,2240000.0,2397000.0,30.0,479000.0,Manufaktur,SMA,Tanpa_Jaminan,0
17685,2023-08-13,Jawa Timur,Modal_Usaha,Peminjam_Berulang,2166000.0,2192000.0,7.0,546000.0,Pertanian,SMA,SK_Pegawai,0
17686,2023-07-23,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,364000.0,377000.0,7.0,113000.0,Kuliner,SMA,BPKB,0
17687,2023-07-25,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1392000.0,1392000.0,7.0,417000.0,Perdagangan,S2,BPKB,0
17688,2023-08-06,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,3683000.0,3686000.0,7.0,1105000.0,Pertanian,SMA,BPKB,0
17689,2023-07-27,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,134000.0,134000.0,7.0,40000.0,Kuliner,D3,Tanpa_Jaminan,0
17690,2023-07-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,693000.0,698000.0,7.0,209000.0,Pertanian,SMA,Tanpa_Jaminan,0
17691,2023-10-18,Jawa Timur,Investasi,Peminjam_Berulang,5900000.0,7516000.0,14.0,1002000.0,Perdagangan,S1,Sertifikat,1
17692,2023-08-27,Jawa Barat,Modal_Usaha,Peminjam_Berulang,155000.0,158000.0,7.0,47000.0,Manufaktur,S1,BPKB,0
17693,2023-08-30,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,553000.0,,7.0,167000.0,Jasa,SMA,Tanpa_Jaminan,0
17694,2023-09-30,Jawa Timur,Modal_Usaha,Peminjam_Berulang,912000.0,912000.0,,273000.0,Digital,S2,BPKB,0
17695,2023-08-18,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2481000.0,2481000.0,7.0,0.0,Pertanian,SMA,Sertifikat,0
17696,2023-08-27,Jawa Timur,Modal_Usaha,Peminjam_Berulang,98000.0,99000.0,7.0,0.0,Manufaktur,S1,BPKB,0
17697,2023-03-29,Jawa Barat,Investasi,Peminjam_Berulang,2181000.0,2440000.0,14.0,390000.0,Perdagangan,S1,Sertifikat,1
17698,2023-09-08,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,314000.0,314000.0,7.0,42000.0,Manufaktur,SMA,Tanpa_Jaminan,0
17699,2023-08-08,Jawa Timur,Modal_Usaha,Peminjam_Berulang,174000.0,273000.0,7.0,81000.0,Manufaktur,S1,Tanpa_Jaminan,1
17700,2023-09-03,Jawa Timur,Modal_Usaha,Peminjam_Berulang,511000.0,511000.0,7.0,,Perdagangan,SMA,BPKB,0
17701,2023-08-13,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,451000.0,454000.0,7.0,,Pertanian,D3,Tanpa_Jaminan,0
17702,2023-08-22,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,429000.0,429000.0,7.0,128000.0,Jasa,S1,Tanpa_Jaminan,0
17703,2023-07-27,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,150000.0,150000.0,7.0,45000.0,Perdagangan,SMA,Sertifikat,0
17704,2023-07-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1194000.0,1230000.0,7.0,369000.0,Pertanian,SMA,Sertifikat,0
17705,2023-08-27,Jawa Timur,Modal_Usaha,Peminjam_Berulang,3170000.0,4471000.0,7.0,0.0,Pertanian,SMA,Tanpa_Jaminan,0
17706,2025-08-13,Jawa Timur,Mikro_UKM,Peminjam_Berulang,1013000.0,,7.0,,Kuliner,S1,Tanpa_Jaminan,1
17707,2023-08-26,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2499000.0,2529000.0,7.0,0.0,Kuliner,SMA,Sertifikat,0
17708,2023-07-25,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1442000.0,1478000.0,7.0,443000.0,Jasa,D3,Sertifikat,0
17709,2023-10-06,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1227000.0,1227000.0,7.0,60000.0,Pertanian,S1,SK_Pegawai,0
17710,2025-07-13,Jawa Barat,Mikro_UKM,Peminjam_Berulang,636000.0,658000.0,7.0,131000.0,Jasa,SMA,Tanpa_Jaminan,0
17711,2023-09-26,Jawa Barat,Modal_Usaha,Peminjam_Berulang,375000.0,375000.0,7.0,,Pertanian,SMA,Sertifikat,0
17712,2023-10-29,Jawa Timur,Modal_Usaha,Peminjam_Berulang,371000.0,371000.0,7.0,59000.0,Kuliner,SMA,Sertifikat,0
17713,2025-08-31,Jawa Barat,Mikro_UKM,Peminjam_Berulang,827000.0,856000.0,7.0,171000.0,Kuliner,S1,BPKB,0
17714,2023-11-01,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1039000.0,1045000.0,7.0,0.0,Manufaktur,D3,SK_Pegawai,0
17715,2023-08-06,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,5588000.0,5605000.0,7.0,1681000.0,Manufaktur,SMA,BPKB,0
17716,2023-11-18,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,472000.0,475000.0,7.0,,Manufaktur,S1,SK_Pegawai,0
17717,2023-09-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,563000.0,,7.0,169000.0,Manufaktur,D3,BPKB,0
17718,2023-08-31,Jawa Barat,Modal_Usaha,Peminjam_Baru,166000.0,263000.0,7.0,78000.0,Digital,S1,BPKB,1
17719,2023-11-03,Jawa Barat,Modal_Usaha,Peminjam_Berulang,122000.0,,7.0,,Perdagangan,D3,SK_Pegawai,0
17720,2023-09-30,Jawa Barat,Modal_Usaha,Peminjam_Berulang,56000.0,,-1.0,,Perdagangan,SMA,SK_Pegawai,0
17721,2023-11-07,Jawa Barat,Modal_Usaha,Peminjam_Berulang,742000.0,751000.0,7.0,225000.0,Perdagangan,D3,SK_Pegawai,0
17722,2023-09-14,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,307000.0,307000.0,7.0,92000.0,Kuliner,D3,SK_Pegawai,0
17723,2023-09-09,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,430000.0,656000.0,7.0,0.0,Jasa,D3,Tanpa_Jaminan,0
17724,2023-10-03,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,7913000.0,7920000.0,7.0,2376000.0,Digital,S1,Sertifikat,0
17725,2023-08-17,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,451000.0,451000.0,7.0,135000.0,Digital,D3,Tanpa_Jaminan,0
17726,2023-11-05,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,192000.0,198000.0,7.0,0.0,Perdagangan,D3,BPKB,0
17727,2022-12-03,Jawa Tengah,,Peminjam_Baru,1264000.0,,30.0,1404000.0,Perdagangan,SMA,BPKB,1
17728,2023-11-22,Jawa Barat,Modal_Usaha,Peminjam_Berulang,193000.0,196000.0,7.0,58000.0,Pertanian,D3,Sertifikat,0
17729,2023-09-06,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,447000.0,447000.0,7.0,134000.0,Manufaktur,SMA,BPKB,0
17730,2023-09-07,DKI Jakarta,Modal_Usaha,Peminjam_Baru,78000.0,81000.0,7.0,24000.0,Perdagangan,SMA,BPKB,0
17731,2023-10-04,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,4233000.0,4233000.0,7.0,0.0,Jasa,S1,BPKB,0
17732,2023-08-18,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,294000.0,294000.0,7.0,88000.0,Digital,S1,Tanpa_Jaminan,0
17733,2023-10-17,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,466000.0,470000.0,7.0,141000.0,Perdagangan,S1,SK_Pegawai,0
17734,2023-07-16,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1084000.0,1110000.0,7.0,333000.0,Pertanian,S1,SK_Pegawai,0
17735,2023-09-19,Jawa Timur,Modal_Usaha,Peminjam_Berulang,329000.0,329000.0,7.0,98000.0,Kuliner,SMA,Tanpa_Jaminan,0
17736,2023-08-25,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1310000.0,1318000.0,7.0,132000.0,Jasa,SMA,Sertifikat,0
17737,2023-09-20,Jawa Barat,Modal_Usaha,Peminjam_Berulang,113000.0,117000.0,7.0,35000.0,Jasa,D3,Sertifikat,0
17738,2023-06-22,Jawa Timur,Investasi,Peminjam_Berulang,1729000.0,1827000.0,-1.0,292000.0,Perdagangan,D3,Tanpa_Jaminan,0
17739,2023-08-29,Jawa Timur,Modal_Usaha,Peminjam_Berulang,167000.0,169000.0,7.0,0.0,Jasa,D3,Sertifikat,0
17740,2023-10-18,Jawa Barat,Modal_Usaha,Peminjam_Berulang,376000.0,376000.0,7.0,0.0,Pertanian,D3,SK_Pegawai,0
17741,2023-07-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,121000.0,122000.0,7.0,,Jasa,S1,BPKB,0
17742,2023-09-08,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,192000.0,192000.0,7.0,0.0,Kuliner,SMA,Sertifikat,0
17743,2024-02-09,DKI Jakarta,,Peminjam_Berulang,99000.0,155000.0,7.0,31000.0,Digital,S1,Sertifikat,1
17744,2023-08-03,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,150000.0,150000.0,7.0,45000.0,Pertanian,S2,Sertifikat,0
17745,2023-11-05,DKI Jakarta,,Peminjam_Berulang,199000.0,203000.0,7.0,40000.0,Jasa,SMA,Tanpa_Jaminan,0
17746,2023-07-26,Jawa Barat,Modal_Usaha,Peminjam_Berulang,718000.0,721000.0,7.0,216000.0,Kuliner,D3,Tanpa_Jaminan,0
17747,2023-09-19,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2374000.0,2374000.0,7.0,171000.0,Manufaktur,SMA,Sertifikat,0
17748,2025-10-15,DKI Jakarta,Mikro_UKM,Peminjam_Berulang,1361000.0,1408000.0,7.0,,Digital,SMA,Tanpa_Jaminan,0
17749,2023-07-25,Jawa Barat,Modal_Usaha,Peminjam_Berulang,57000.0,,7.0,17000.0,Jasa,S2,Sertifikat,0
17750,2023-09-09,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1382000.0,1432000.0,7.0,125000.0,Manufaktur,D3,Tanpa_Jaminan,0
17751,2023-11-07,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,172000.0,172000.0,7.0,51000.0,Digital,SMA,Sertifikat,0
17752,2023-08-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,372000.0,372000.0,7.0,97000.0,Jasa,SMA,BPKB,0
17753,2023-07-29,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1265000.0,1288000.0,7.0,,Jasa,D3,Sertifikat,0
17754,2023-08-01,Jawa Barat,Modal_Usaha,Peminjam_Berulang,155000.0,155000.0,7.0,46000.0,Kuliner,SMA,Sertifikat,0
17755,2023-10-10,Jawa Barat,Modal_Usaha,Peminjam_Berulang,263000.0,263000.0,7.0,,Digital,SMA,Sertifikat,0
17756,2023-07-18,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,985000.0,985000.0,7.0,295000.0,Manufaktur,SMA,BPKB,0
17757,2023-10-03,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,334000.0,334000.0,7.0,49000.0,Perdagangan,S1,Tanpa_Jaminan,0
17758,2023-08-29,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,171000.0,175000.0,7.0,52000.0,Perdagangan,SMA,SK_Pegawai,0
17759,2023-09-06,Jawa Barat,Modal_Usaha,Peminjam_Berulang,741000.0,759000.0,7.0,227000.0,Digital,SMA,Sertifikat,0
17760,2023-07-26,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,867000.0,883000.0,7.0,265000.0,Kuliner,D3,Sertifikat,0
17761,2023-08-19,Jawa Barat,Modal_Usaha,Peminjam_Berulang,496000.0,510000.0,7.0,0.0,Digital,D3,BPKB,0
17762,2023-09-12,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,74000.0,75000.0,7.0,22000.0,Manufaktur,S1,Sertifikat,0
17763,2023-07-25,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,53000.0,55000.0,7.0,16000.0,Jasa,D3,SK_Pegawai,0
17764,2023-08-27,Jawa Barat,Modal_Usaha,Peminjam_Berulang,540000.0,,7.0,0.0,Pertanian,SMA,SK_Pegawai,0
17765,2023-09-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1362000.0,1404000.0,7.0,,Perdagangan,SMA,BPKB,0
17766,2023-09-03,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,748000.0,748000.0,7.0,,Digital,S1,SK_Pegawai,0
17767,2025-08-17,Jawa Barat,Mikro_UKM,Peminjam_Berulang,259000.0,274000.0,7.0,54000.0,Manufaktur,SMA,Tanpa_Jaminan,0
17768,2023-10-26,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1559000.0,1559000.0,7.0,467000.0,Kuliner,S2,Sertifikat,0
17769,2023-06-17,Jawa Barat,Investasi,Peminjam_Berulang,2853000.0,3009000.0,14.0,481000.0,Digital,S2,Sertifikat,0
